plot_area_code,gedi_shot_number,biwf,l4_agbd,beam,time,rh_100,num_modes,l4_agbd_se,pft,region,modis_treecover,modis_nonvegetated,landsat_treecover,hse,k_allom,studysite
MAB04h,173991100100056704,28.622667812595544,125.78199768066406,BEAM1011,2022-01-08T00:29:29Z,31.5,5,17.121536254882812,2,4,27,9,100,1.350000023841858,1,MABOUNIE
MAB04h,173991100100056705,49.4128331772005,213.5320281982422,BEAM1011,2022-01-08T00:29:29Z,34.34000015258789,6,17.121620178222656,2,4,27,9,95,1.350000023841858,1,MABOUNIE
MAB04h,173991100100056706,55.50288040737034,252.04493713378906,BEAM1011,2022-01-08T00:29:29Z,41.439998626708984,9,17.12125587463379,2,4,27,9,100,1.350000023841858,1,MABOUNIE
MAB04h,173991100100056707,96.15951260220912,426.97442626953125,BEAM1011,2022-01-08T00:29:29Z,46.86000061035156,11,17.12667465209961,2,4,28,11,100,1.350000023841858,1,MABOUNIE
MAB04h,173991100100056708,83.56477727923087,415.61944580078125,BEAM1011,2022-01-08T00:29:29Z,45.560001373291016,11,17.12668800354004,2,4,28,11,100,1.350000023841858,1,MABOUNIE
MAB11h,154930000100060016,63.499468428394195,269.2713317871094,BEAM0000,2021-09-07T00:06:03Z,38.70000076293945,8,17.120710372924805,2,4,25,13,90,1.350000023841858,1,MABOUNIE
MAB11h,154930000100060017,38.002596569222185,162.74127197265625,BEAM0000,2021-09-07T00:06:03Z,34.470001220703125,10,17.121944427490234,2,4,25,13,90,1.350000023841858,1,MABOUNIE
MAB11h,154930000100060018,33.637178053192876,141.0345458984375,BEAM0000,2021-09-07T00:06:03Z,28.260000228881836,8,17.121719360351562,2,4,25,13,100,1.350000023841858,1,MABOUNIE
MAB12h,154930100100056127,1.7221066030908156,23.962453842163086,BEAM0001,2021-09-07T00:06:02Z,16.110000610351562,5,17.13014030456543,2,4,42,8,100,1.350000023841858,1,MABOUNIE
MAB12h,154930100100056128,25.525773956252714,103.22636413574219,BEAM0001,2021-09-07T00:06:02Z,23.18000030517578,5,17.125356674194336,2,4,42,8,95,1.350000023841858,1,MABOUNIE
MAB12h,154930100100056130,13.04725722238037,57.801422119140625,BEAM0001,2021-09-07T00:06:02Z,19.060001373291016,4,17.12691307067871,2,4,52,8,90,1.350000023841858,1,MABOUNIE
MAB06h,211980000100060796,22.484615034326854,104.52906036376953,BEAM0000,2022-09-09T22:30:42Z,27.200000762939453,9,17.121912002563477,2,4,10,9,86,1.350000023841858,1,MABOUNIE
MAB06h,211980000100060797,28.683294303565077,124.54652404785156,BEAM0000,2022-09-09T22:30:42Z,25.739999771118164,7,17.12350845336914,2,4,39,7,77,1.350000023841858,1,MABOUNIE
MAB06h,211980000100060798,66.44980078823487,306.2043762207031,BEAM0000,2022-09-09T22:30:42Z,42.15999984741211,11,17.121219635009766,2,4,39,7,74,1.350000023841858,1,MABOUNIE
MAB06h,211980000100060799,49.64291797663821,220.8575439453125,BEAM0000,2022-09-09T22:30:42Z,35.37000274658203,8,17.12027359008789,2,4,43,5,95,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057253,26.47827192238847,127.81690979003906,BEAM0001,2022-09-09T22:30:43Z,35.18000030517578,11,17.130165100097656,2,4,61,7,90,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057254,56.42113061924039,253.412353515625,BEAM0001,2022-09-09T22:30:43Z,41.68000030517578,12,17.122713088989258,2,4,61,7,100,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057255,33.762381265425475,149.31951904296875,BEAM0001,2022-09-09T22:30:43Z,29.959999084472656,7,17.120750427246094,2,4,64,7,83,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057256,45.10688823898546,217.4441680908203,BEAM0001,2022-09-09T22:30:43Z,40.970001220703125,14,17.125579833984375,2,4,64,7,83,1.350000023841858,1,MABOUNIE
MAB01h,211980100100057257,47.85201097138217,219.464111328125,BEAM0001,2022-09-09T22:30:43Z,37.869998931884766,10,17.120397567749023,2,4,64,7,90,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277743,34.84177839876608,179.19979858398438,BEAM0110,2022-09-09T22:30:43Z,37.7599983215332,8,17.122751235961914,2,4,56,7,81,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277744,52.6374195016058,236.78370666503906,BEAM0110,2022-09-09T22:30:43Z,44.65999984741211,11,17.129350662231445,2,4,56,7,97,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277745,51.185495729793885,253.826171875,BEAM0110,2022-09-09T22:30:43Z,43.400001525878906,7,17.123857498168945,2,4,56,7,100,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277746,48.100148588894086,215.4229736328125,BEAM0110,2022-09-09T22:30:43Z,38.25,10,17.120033264160156,2,4,56,7,100,1.350000023841858,1,MABOUNIE
MAB02h,211980600100277747,65.65967964011358,282.7153625488281,BEAM0110,2022-09-09T22:30:43Z,39.439998626708984,9,17.121532440185547,2,4,29,7,88,1.350000023841858,1,MABOUNIE
MAB02h,227920600400504019,20.905510822662837,91.732513427734375,BEAM0110,2022-12-21T18:52:45Z,22.559999465942383,5,17.124679565429688,2,4,56,7,95,1.350000023841858,1,MABOUNIE
MAB02h,227920600400504020,11.941307994011021,48.009796142578125,BEAM0110,2022-12-21T18:52:45Z,16.31999969482422,3,17.129701614379883,2,4,55,7,88,1.350000023841858,1,MABOUNIE
LOP09h,158050100400314262,15.208905619262787,68.42090606689453,BEAM0001,2021-09-27T04:07:20Z,18.779998779296875,5,17.12870216369629,2,4,55,4,97,1.350000023841858,1,LOPE
LOP09h,158050100400314263,15.57263048851722,67.76252746582031,BEAM0001,2021-09-27T04:07:20Z,21.8799991607666,7,17.124347686767578,2,4,55,6,90,1.350000023841858,1,LOPE
LOP12h,158050200400319849,21.93880848954168,90.45609283447266,BEAM0010,2021-09-27T04:07:20Z,22.899999618530273,6,17.12381362915039,2,4,42,7,83,1.350000023841858,1,LOPE
LOP08h,158050200400319885,14.558612656738713,63.33052062988281,BEAM0010,2021-09-27T04:07:20Z,19.229999542236328,7,17.12661361694336,2,4,53,4,76,1.350000023841858,1,LOPE
LOP07h,158050200400319893,34.93049248552852,152.65672302246094,BEAM0010,2021-09-27T04:07:20Z,28.360000610351562,8,17.122283935546875,2,4,52,5,73,1.350000023841858,1,LOPE
LOP07h,158050200400319894,64.3295134426085,278.0388488769531,BEAM0010,2021-09-27T04:07:20Z,36.08000183105469,6,17.124629974365234,2,4,48,6,74,1.350000023841858,1,LOPE
LOP07h,158050200400319896,12.558986858525587,58.931068420410156,BEAM0010,2021-09-27T04:07:20Z,18.25,4,17.128355026245117,2,4,48,6,76,1.350000023841858,1,LOPE
LOP07h,158050200400319897,13.568506047384664,61.2513313293457,BEAM0010,2021-09-27T04:07:20Z,18.65999984741211,5,17.127840042114258,2,4,48,6,65,1.350000023841858,1,LOPE
LPG02h,78600100400275642,13.730389794958448,62.26484298706055,BEAM0001,2020-05-02T14:50:44Z,20.010000228881836,4,17.125757217407227,2,4,64,6,64,1.350000023841858,1,LOPE
LOP03h,78600600400730680,70.64695286756086,306.9897766113281,BEAM0110,2020-05-02T14:50:43Z,38.84000015258789,9,17.1242618560791,2,4,31,6,66,1.350000023841858,1,LOPE
LOP03h,78600600400730683,2.9119864502556787,38.358116149902344,BEAM0110,2020-05-02T14:50:43Z,24.459999084472656,1,17.132102966308594,2,4,32,8,54,1.350000023841858,1,LOPE
LOP03h,78600600400730684,2.3365276012745944,28.408151626586914,BEAM0110,2020-05-02T14:50:43Z,18.920000076293945,1,17.129451751708984,2,4,32,8,51,1.350000023841858,1,LOPE
LOP12h,165450100200080515,44.39670563156392,219.66232299804688,BEAM0001,2021-11-13T22:15:33Z,36.88999938964844,11,17.120071411132812,2,4,52,9,76,1.350000023841858,1,LOPE
LOP12h,165450100200080516,84.81487359893536,440.2292785644531,BEAM0001,2021-11-13T22:15:33Z,50.27000045776367,14,17.12527084350586,2,4,52,9,88,1.350000023841858,1,LOPE
LOP12h,165450100200080517,90.13087720511797,446.9918518066406,BEAM0001,2021-11-13T22:15:33Z,47.84000015258789,13,17.126827239990234,2,4,23,8,94,1.350000023841858,1,LOPE
LOP12h,165450100200080518,62.00705889606844,277.5659484863281,BEAM0001,2021-11-13T22:15:33Z,37.86000061035156,13,17.12222671508789,2,4,23,8,93,1.350000023841858,1,LOPE
LPG01h,165450100200080522,46.722321004082715,219.7906036376953,BEAM0001,2021-11-13T22:15:33Z,39.91999816894531,12,17.12261390686035,2,4,66,6,89,1.350000023841858,1,LOPE
LPG01h,165450100200080523,41.140691054282364,180.5902099609375,BEAM0001,2021-11-13T22:15:33Z,31.770000457763672,10,17.12104606628418,2,4,66,6,66,1.350000023841858,1,LOPE
LOP08h,165450500200080553,94.70153600862278,412.739990234375,BEAM0101,2021-11-13T22:15:33Z,42.709999084472656,13,17.132896423339844,2,4,34,5,95,1.350000023841858,1,LOPE
LOP08h,165450500200080554,109.0209658888874,478.80145263671875,BEAM0101,2021-11-13T22:15:33Z,48.130001068115234,10,17.131025314331055,2,4,34,5,95,1.350000023841858,1,LOPE
LOP08h,165450500200080555,92.72643816922415,399.7307434082031,BEAM0101,2021-11-13T22:15:33Z,43.27000045776367,7,17.129562377929688,2,4,34,5,100,1.350000023841858,1,LOPE
LOP08h,165450500200080556,92.79131924179552,397.8821716308594,BEAM0101,2021-11-13T22:15:33Z,43.97999954223633,9,17.12836456298828,2,4,34,5,100,1.350000023841858,1,LOPE
LOP08h,165450500200080557,76.45519242180494,334.21466064453125,BEAM0101,2021-11-13T22:15:33Z,39.15999984741211,8,17.12883949279785,2,4,31,7,100,1.350000023841858,1,LOPE
LOP08h,165450500200080558,80.25431291937106,346.9986572265625,BEAM0101,2021-11-13T22:15:33Z,41.33000183105469,7,17.12627410888672,2,4,31,7,100,1.350000023841858,1,LOPE
LOP01h,165451100200080384,0,11.354917526245117,BEAM1011,2021-11-13T22:15:33Z,9.780000686645508,1,17.139019012451172,2,4,18,12,32,1.350000023841858,1,LOPE
LOP01h,165451100200080385,0,10.392394065856934,BEAM1011,2021-11-13T22:15:33Z,8.84000015258789,1,17.14059066772461,2,4,32,9,43,1.350000023841858,1,LOPE
LOP01h,165451100200080386,0,10.286048889160156,BEAM1011,2021-11-13T22:15:33Z,8.65999984741211,1,17.140981674194336,2,4,32,9,43,1.350000023841858,1,LOPE
LOP01h,165451100200080387,0,10.52496337890625,BEAM1011,2021-11-13T22:15:33Z,8.880000114440918,1,17.14076805114746,2,4,32,9,36,1.350000023841858,1,LOPE
LOP01h,165451100200080388,0,10.378406524658203,BEAM1011,2021-11-13T22:15:33Z,8.690000534057617,1,17.14102554321289,2,4,32,9,31,1.350000023841858,1,LOPE
LOP09h,141360600200277043,128.00815616512708,614.87786865234375,BEAM0110,2021-06-11T10:42:11Z,52.790000915527344,3,17.139507293701172,2,4,55,6,90,1.350000023841858,1,LOPE
LOP09h,141360600200277044,37.29769985488364,151.49586486816406,BEAM0110,2021-06-11T10:42:11Z,27.399999618530273,6,17.125308990478516,2,4,55,6,90,1.350000023841858,1,LOPE
LOP09h,141360600200277045,92.61221468927214,411.18634033203125,BEAM0110,2021-06-11T10:42:11Z,44.59000015258789,12,17.12818717956543,2,4,55,4,90,1.350000023841858,1,LOPE
